"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"RW","Lift ads",15.0,5.0,7.0,3.0,0.0,1.0,8.0,7.0,7.0,7.0,0.0,7.0,8.0,7.0,1.0,8.0
"PV",,17.8571428571429,27.7777777777778,19.4444444444444,15.0,0.0,5.55555555555556,16.0,21.875,20.5882352941176,19.4444444444444,0.0,29.1666666666667,16.6666666666667,22.5806451612903,5.88235294117647,26.6666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Website(Search engine/BBS/Portal site)",23.0,8.0,8.0,5.0,2.0,4.0,13.0,9.0,10.0,12.0,2.0,10.0,11.0,8.0,3.0,8.0
"PV",,27.3809523809524,44.4444444444444,22.2222222222222,25.0,20.0,22.2222222222222,26.0,28.125,29.4117647058824,33.3333333333333,16.6666666666667,41.6666666666667,22.9166666666667,25.8064516129032,17.6470588235294,26.6666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Ecom",34.0,9.0,12.0,10.0,3.0,9.0,18.0,9.0,16.0,19.0,5.0,14.0,15.0,9.0,6.0,14.0
"PV",,40.4761904761905,50.0,33.3333333333333,50.0,30.0,50.0,36.0,28.125,47.0588235294118,52.7777777777778,41.6666666666667,58.3333333333333,31.25,29.0322580645161,35.2941176470588,46.6666666666667
"MK",," "," "," "," "," "," "," "," "," ",de," "," "," "," "," "," "
"RW","Outdoor ads(Bus station/railway etc.)",17.0,6.0,4.0,3.0,4.0,3.0,11.0,8.0,6.0,10.0,3.0,7.0,7.0,6.0,1.0,6.0
"PV",,20.2380952380952,33.3333333333333,11.1111111111111,15.0,40.0,16.6666666666667,22.0,25.0,17.6470588235294,27.7777777777778,25.0,29.1666666666667,14.5833333333333,19.3548387096774,5.88235294117647,20.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Summary",202.0,60.0,78.0,45.0,19.0,37.0,114.0,77.0,88.0,100.0,30.0,70.0,102.0,72.0,30.0,84.0
"PV",,240.47619047619,333.333333333333,216.666666666667,225.0,190.0,205.555555555556,228.0,240.625,258.823529411765,277.777777777778,250.0,291.666666666667,212.5,232.258064516129,176.470588235294,280.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q8030"
"VT","【Q8-30】 Copy aware source-Sanshenghuahuaniangshui  "
"HT","Header B"
"BT","b98.Sanshenghuahuaniangshui "
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",132.0,29.0,45.0,36.0,22.0,14.0,61.0,47.0,71.0,39.0,17.0,22.0,93.0,48.0,45.0,32.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","TV",74.0,16.0,28.0,19.0,11.0,8.0,36.0,28.0,38.0,22.0,7.0,15.0,52.0,24.0,28.0,21.0
"PV",,56.0606060606061,55.1724137931034,62.2222222222222,52.7777777777778,50.0,57.1428571428571,59.0163934426229,59.5744680851064,53.5211267605634,56.4102564102564,41.1764705882353,68.1818181818182,55.9139784946237,50.0,62.2222222222222,65.625
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Social network",22.0,5.0,7.0,6.0,4.0,2.0,9.0,7.0,13.0,7.0,3.0,4.0,15.0,10.0,5.0,7.0
"PV",,16.6666666666667,17.2413793103448,15.5555555555556,16.6666666666667,18.1818181818182,14.2857142857143,14.7540983606557,14.8936170212766,18.3098591549296,17.9487179487179,17.6470588235294,18.1818181818182,16.1290322580645,20.8333333333333,11.1111111111111,21.875
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Vedio",40.0,12.0,15.0,10.0,3.0,4.0,15.0,11.0,25.0,10.0,5.0,5.0,30.0,15.0,15.0,11.0
"PV",,30.3030303030303,41.3793103448276,33.3333333333333,27.7777777777778,13.6363636363636,28.5714285714286,24.5901639344262,23.4042553191489,35.2112676056338,25.6410256410256,29.4117647058824,22.7272727272727,32.258064516129,31.25,33.3333333333333,34.375
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Instore",40.0,7.0,11.0,10.0,12.0,9.0,15.0,6.0,25.0,16.0,8.0,8.0,24.0,18.0,6.0,13.0
"PV",,30.3030303030303,24.1379310344828,24.4444444444444,27.7777777777778,54.5454545454545,64.2857142857143,24.5901639344262,12.7659574468085,35.2112676056338,41.025641025641,47.0588235294118,36.3636363636364,25.8064516129032,37.5,13.3333333333333,40.625
"MK",," "," "," "," "," "," "," "," ",c,f," "," "," ",f," "," "
"RW","Lift ads",25.0,7.0,13.0,3.0,2.0,1.0,7.0,6.0,18.0,8.0,3.0,5.0,17.0,11.0,6.0,6.0
"PV",,18.9393939393939,24.1379310344828,28.8888888888889,8.33333333333333,9.09090909090909,7.14285714285714,11.4754098360656,12.7659574468085,25.3521126760563,20.5128205128205,17.6470588235294,22.7272727272727,18.2795698924731,22.9166666666667,13.3333333333333,18.75
"MK",," "," ",c," "," "," "," "," ",b," "," "," "," "," "," "," "
"RW","Website(Search engine/BBS/Portal site)",24.0,7.0,8.0,7.0,2.0,2.0,9.0,7.0,15.0,10.0,7.0,3.0,14.0,8.0,6.0,9.0
"PV",,18.1818181818182,24.1379310344828,17.7777777777778,19.4444444444444,9.09090909090909,14.2857142857143,14.7540983606557,14.8936170212766,21.1267605633803,25.6410256410256,41.1764705882353,13.6363636363636,15.0537634408602,16.6666666666667,13.3333333333333,28.125
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Ecom",42.0,13.0,10.0,11.0,8.0,4.0,13.0,9.0,29.0,14.0,8.0,6.0,28.0,19.0,9.0,14.0
"PV",,31.8181818181818,44.8275862068966,22.2222222222222,30.5555555555556,36.3636363636364,28.5714285714286,21.3114754098361,19.1489361702128,40.8450704225352,35.8974358974359,47.0588235294118,27.2727272727273,30.1075268817204,39.5833333333333,20.0,43.75
"MK",," "," "," "," "," "," "," "," ",bc," "," "," "," ",f," "," "
"RW","Outdoor ads(Bus station/railway etc.)",25.0,7.0,6.0,7.0,5.0,4.0,13.0,9.0,12.0,7.0,6.0,1.0,18.0,13.0,5.0,6.0
"PV",,18.9393939393939,24.1379310344828,13.3333333333333,19.4444444444444,22.7272727272727,28.5714285714286,21.3114754098361,19.1489361702128,16.9014084507042,17.9487179487179,35.2941176470588,4.54545454545455,19.3548387096774,27.0833333333333,11.1111111111111,18.75
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," ",f," "," "
"RW","Summary",292.0,74.0,98.0,73.0,47.0,34.0,117.0,83.0,175.0,94.0,47.0,47.0,198.0,118.0,80.0,87.0
"PV",,221.212121212121,255.172413793103,217.777777777778,202.777777777778,213.636363636364,242.857142857143,191.803278688525,176.595744680851,246.478873239437,241.025641025641,276.470588235294,213.636363636364,212.903225806452,245.833333333333,177.777777777778,271.875
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q8031"
"VT","【Q8-31】 Copy aware source-Loreal jixuecaoweijinghualu180102"
"HT","Header B"
"BT","b99.Loreal jixuecaoweijinghualu180102"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",192.0,25.0,72.0,59.0,36.0,28.0,93.0,65.0,99.0,58.0,23.0,35.0,134.0,78.0,56.0,36.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","TV",132.0,14.0,52.0,40.0,26.0,18.0,62.0,44.0,70.0,37.0,15.0,22.0,95.0,59.0,36.0,26.0
"PV",,68.75,56.0,72.2222222222222,67.7966101694915,72.2222222222222,64.2857142857143,66.6666666666667,67.6923076923077,70.7070707070707,63.7931034482759,65.2173913043478,62.8571428571429,70.8955223880597,75.6410256410256,64.2857142857143,72.2222222222222
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Social network",27.0,7.0,12.0,4.0,4.0,7.0,14.0,7.0,13.0,8.0,5.0,3.0,19.0,12.0,7.0,1.0
"PV",,14.0625,28.0,16.6666666666667,6.77966101694915,11.1111111111111,25.0,15.0537634408602,10.7692307692308,13.1313131313131,13.7931034482759,21.7391304347826,8.57142857142857,14.1791044776119,15.3846153846154,12.5,2.77777777777778
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Vedio",56.0,10.0,28.0,11.0,7.0,11.0,26.0,15.0,30.0,16.0,9.0,7.0,40.0,23.0,17.0,11.0
"PV",,29.1666666666667,40.0,38.8888888888889,18.6440677966102,19.4444444444444,39.2857142857143,27.9569892473118,23.0769230769231,30.3030303030303,27.5862068965517,39.1304347826087,20.0,29.8507462686567,29.4871794871795,30.3571428571429,30.5555555555556
"MK",," "," ",cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Instore",48.0,6.0,19.0,13.0,10.0,7.0,20.0,13.0,28.0,15.0,8.0,7.0,33.0,17.0,16.0,12.0
"PV",,25.0,24.0,26.3888888888889,22.0338983050847,27.7777777777778,25.0,21.505376344086,20.0,28.2828282828283,25.8620689655172,34.7826086956522,20.0,24.6268656716418,21.7948717948718,28.5714285714286,33.3333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Lift ads",37.0,4.0,12.0,14.0,7.0,2.0,13.0,11.0,24.0,13.0,5.0,8.0,24.0,13.0,11.0,5.0
"PV",,19.2708333333333,16.0,16.6666666666667,23.728813559322,19.4444444444444,7.14285714285714,13.9784946236559,16.9230769230769,24.2424242424242,22.4137931034483,21.7391304347826,22.8571428571429,17.910447761194,16.6666666666667,19.6428571428571,13.8888888888889
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Website(Search engine/BBS/Portal site)",24.0,6.0,10.0,5.0,3.0,3.0,9.0,6.0,15.0,5.0,4.0,1.0,19.0,12.0,7.0,6.0
"PV",,12.5,24.0,13.8888888888889,8.47457627118644,8.33333333333333,10.7142857142857,9.67741935483871,9.23076923076923,15.1515151515152,8.62068965517241,17.3913043478261,2.85714285714286,14.1791044776119,15.3846153846154,12.5,16.6666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",c,c," "," "
"RW","Ecom",56.0,7.0,24.0,15.0,10.0,7.0,24.0,17.0,32.0,18.0,10.0,8.0,38.0,22.0,16.0,9.0
"PV",,29.1666666666667,28.0,33.3333333333333,25.4237288135593,27.7777777777778,25.0,25.8064516129032,26.1538461538462,32.3232323232323,31.0344827586207,43.4782608695652,22.8571428571429,28.3582089552239,28.2051282051282,28.5714285714286,25.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Outdoor ads(Bus station/railway etc.)",32.0,5.0,10.0,11.0,6.0,7.0,15.0,8.0,17.0,9.0,6.0,3.0,23.0,14.0,9.0,3.0
"PV",,16.6666666666667,20.0,13.8888888888889,18.6440677966102,16.6666666666667,25.0,16.1290322580645,12.3076923076923,17.1717171717172,15.5172413793103,26.0869565217391,8.57142857142857,17.1641791044776,17.9487179487179,16.0714285714286,8.33333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Summary",412.0,59.0,167.0,113.0,73.0,62.0,183.0,121.0,229.0,121.0,62.0,59.0,291.0,172.0,119.0,73.0
"PV",,214.583333333333,236.0,231.944444444444,191.525423728814,202.777777777778,221.428571428571,196.774193548387,186.153846153846,231.313131313131,208.620689655172,269.565217391304,168.571428571429,217.164179104478,220.512820512821,212.5,202.777777777778
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q8032"
"VT","【Q8-32】 Copy aware source-Estee Lauder xiaozongpingjinghua "
"HT","Header B"
"BT","b100.Estee Lauder xiaozongpingjinghua     "
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",142.0,30.0,55.0,43.0,14.0,22.0,68.0,46.0,74.0,59.0,24.0,35.0,83.0,52.0,31.0,40.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","TV",87.0,18.0,31.0,29.0,9.0,15.0,43.0,28.0,44.0,35.0,17.0,18.0,52.0,31.0,21.0,27.0
"PV",,61.2676056338028,60.0,56.3636363636364,67.4418604651163,64.2857142857143,68.1818181818182,63.2352941176471,60.8695652173913,59.4594594594595,59.3220338983051,70.8333333333333,51.4285714285714,62.6506024096386,59.6153846153846,67.741935483871,67.5
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Social network",23.0,6.0,6.0,9.0,2.0,4.0,11.0,7.0,12.0,9.0,5.0,4.0,14.0,8.0,6.0,13.0
"PV",,16.1971830985915,20.0,10.9090909090909,20.9302325581395,14.2857142857143,18.1818181818182,16.1764705882353,15.2173913043478,16.2162162162162,15.2542372881356,20.8333333333333,11.4285714285714,16.8674698795181,15.3846153846154,19.3548387096774,32.5
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Vedio",59.0,20.0,22.0,14.0,3.0,9.0,26.0,17.0,33.0,26.0,9.0,17.0,33.0,23.0,10.0,14.0
"PV",,41.5492957746479,66.6666666666667,40.0,32.5581395348837,21.4285714285714,40.9090909090909,38.2352941176471,36.9565217391304,44.5945945945946,44.0677966101695,37.5,48.5714285714286,39.7590361445783,44.2307692307692,32.258064516129,35.0
"MK",," ",bc," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Instore",25.0,4.0,12.0,6.0,3.0,3.0,10.0,7.0,15.0,12.0,5.0,7.0,13.0,8.0,5.0,13.0
"PV",,17.6056338028169,13.3333333333333,21.8181818181818,13.953488372093,21.4285714285714,13.6363636363636,14.7058823529412,15.2173913043478,20.2702702702703,20.3389830508475,20.8333333333333,20.0,15.6626506024096,15.3846153846154,16.1290322580645,32.5
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Lift ads",27.0,5.0,10.0,10.0,2.0,0.0,14.0,14.0,13.0,9.0,2.0,7.0,18.0,13.0,5.0,9.0
"PV",,19.0140845070423,16.6666666666667,18.1818181818182,23.2558139534884,14.2857142857143,0.0,20.5882352941176,30.4347826086957,17.5675675675676,15.2542372881356,8.33333333333333,20.0,21.6867469879518,25.0,16.1290322580645,22.5
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Website(Search engine/BBS/Portal site)",39.0,12.0,13.0,10.0,4.0,4.0,14.0,10.0,25.0,18.0,9.0,9.0,21.0,14.0,7.0,8.0
"PV",,27.4647887323944,40.0,23.6363636363636,23.2558139534884,28.5714285714286,18.1818181818182,20.5882352941176,21.7391304347826,33.7837837837838,30.5084745762712,37.5,25.7142857142857,25.3012048192771,26.9230769230769,22.5806451612903,20.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Ecom",41.0,11.0,13.0,13.0,4.0,6.0,14.0,8.0,27.0,17.0,7.0,10.0,24.0,16.0,8.0,15.0
"PV",,28.8732394366197,36.6666666666667,23.6363636363636,30.2325581395349,28.5714285714286,27.2727272727273,20.5882352941176,17.3913043478261,36.4864864864865,28.8135593220339,29.1666666666667,28.5714285714286,28.9156626506024,30.7692307692308,25.8064516129032,37.5
"MK",," "," "," "," "," "," "," "," ",bc," "," "," "," "," "," "," "
"RW","Outdoor ads(Bus station/railway etc.)",21.0,7.0,4.0,6.0,4.0,3.0,12.0,9.0,9.0,8.0,4.0,4.0,13.0,6.0,7.0,9.0
"PV",,14.7887323943662,23.3333333333333,7.27272727272727,13.953488372093,28.5714285714286,13.6363636363636,17.6470588235294,19.5652173913043,12.1621621621622,13.5593220338983,16.6666666666667,11.4285714285714,15.6626506024096,11.5384615384615,22.5806451612903,22.5
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Summary",322.0,83.0,111.0,97.0,31.0,44.0,144.0,100.0,178.0,134.0,58.0,76.0,188.0,119.0,69.0,108.0
"PV",,226.760563380282,276.666666666667,201.818181818182,225.581395348837,221.428571428571,200.0,211.764705882353,217.391304347826,240.540540540541,227.118644067797,241.666666666667,217.142857142857,226.506024096386,228.846153846154,222.58064516129,270.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ901B2"
"VT","【Q9-01】 Equity Attributes - Aupres"
"HT","Header B"
"BT","Base-M2-Know about Aupres"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",806.0,117.0,280.0,254.0,155.0,104.0,371.0,267.0,435.0,245.0,84.0,161.0,561.0,318.0,243.0,181.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",109.0,14.0,34.0,34.0,27.0,19.0,49.0,30.0,60.0,34.0,6.0,28.0,75.0,39.0,36.0,30.0
"PV",,13.5235732009926,11.965811965812,12.1428571428571,13.3858267716535,17.4193548387097,18.2692307692308,13.2075471698113,11.2359550561798,13.7931034482759,13.8775510204082,7.14285714285714,17.3913043478261,13.3689839572193,12.2641509433962,14.8148148148148,16.5745856353591
"MK",," "," "," "," "," "," "," "," "," "," "," ",b,b," ",b," "
"RW","This brand leaves skin softer, smoother",101.0,12.0,35.0,35.0,19.0,8.0,37.0,29.0,64.0,38.0,9.0,29.0,63.0,42.0,21.0,40.0
"PV",,12.531017369727,10.2564102564103,12.5,13.7795275590551,12.258064516129,7.69230769230769,9.97304582210243,10.8614232209738,14.7126436781609,15.5102040816327,10.7142857142857,18.0124223602484,11.2299465240642,13.2075471698113,8.64197530864197,22.0994475138122
"MK",," "," "," "," "," "," "," "," ",ab,f," ",df," "," "," "," "
"RW","This brand is worth paying more for",107.0,10.0,39.0,34.0,24.0,11.0,37.0,26.0,70.0,34.0,9.0,25.0,73.0,47.0,26.0,29.0
"PV",,13.2754342431762,8.54700854700855,13.9285714285714,13.3858267716535,15.4838709677419,10.5769230769231,9.97304582210243,9.73782771535581,16.0919540229885,13.8775510204082,10.7142857142857,15.527950310559,13.0124777183601,14.7798742138365,10.6995884773663,16.0220994475138
"MK",," "," "," "," "," "," "," "," ",bc," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",96.0,12.0,28.0,32.0,24.0,12.0,42.0,30.0,54.0,24.0,6.0,18.0,72.0,46.0,26.0,25.0
"PV",,11.9106699751861,10.2564102564103,10.0,12.5984251968504,15.4838709677419,11.5384615384615,11.3207547169811,11.2359550561798,12.4137931034483,9.79591836734694,7.14285714285714,11.1801242236025,12.8342245989305,14.4654088050314,10.6995884773663,13.8121546961326
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," ",b," "," "
"RW","Effectively whitens facial skin",106.0,16.0,34.0,33.0,23.0,12.0,39.0,27.0,67.0,34.0,12.0,22.0,72.0,43.0,29.0,37.0
"PV",,13.151364764268,13.6752136752137,12.1428571428571,12.992125984252,14.8387096774194,11.5384615384615,10.5121293800539,10.1123595505618,15.4022988505747,13.8775510204082,14.2857142857143,13.6645962732919,12.8342245989305,13.5220125786164,11.9341563786008,20.4419889502762
"MK",," "," "," "," "," "," "," "," ",bc," "," "," "," "," "," "," "
"RW","Is upscale",128.0,17.0,44.0,44.0,23.0,13.0,51.0,38.0,77.0,38.0,7.0,31.0,90.0,43.0,47.0,38.0
"PV",,15.8808933002481,14.5299145299145,15.7142857142857,17.3228346456693,14.8387096774194,12.5,13.7466307277628,14.2322097378277,17.7011494252874,15.5102040816327,8.33333333333333,19.2546583850932,16.0427807486631,13.5220125786164,19.3415637860082,20.9944751381215
"MK",," "," "," "," "," "," "," "," "," "," "," ",b,b," ",b," "
"RW","Dramatically transform my skin",90.0,8.0,31.0,30.0,21.0,12.0,37.0,25.0,53.0,27.0,5.0,22.0,63.0,38.0,25.0,21.0
"PV",,11.166253101737,6.83760683760684,11.0714285714286,11.8110236220472,13.5483870967742,11.5384615384615,9.97304582210243,9.36329588014981,12.183908045977,11.0204081632653,5.95238095238095,13.6645962732919,11.2299465240642,11.9496855345912,10.2880658436214,11.6022099447514
"MK",," "," "," "," "," "," "," "," "," "," "," ",b," "," "," "," "
"RW","Motivates me to keep striving to be my best",105.0,11.0,24.0,44.0,26.0,14.0,51.0,37.0,54.0,40.0,11.0,29.0,65.0,37.0,28.0,35.0
"PV",,13.0272952853598,9.4017094017094,8.57142857142857,17.3228346456693,16.7741935483871,13.4615384615385,13.7466307277628,13.8576779026217,12.4137931034483,16.3265306122449,13.0952380952381,18.0124223602484,11.5864527629234,11.6352201257862,11.522633744856,19.3370165745856
"MK",," "," "," ",ab,b," "," "," "," "," "," "," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",111.0,14.0,30.0,37.0,30.0,15.0,47.0,32.0,64.0,42.0,13.0,29.0,69.0,40.0,29.0,33.0
"PV",,13.7717121588089,11.965811965812,10.7142857142857,14.5669291338583,19.3548387096774,14.4230769230769,12.6684636118598,11.9850187265918,14.7126436781609,17.1428571428571,15.4761904761905,18.0124223602484,12.2994652406417,12.5786163522013,11.9341563786008,18.232044198895
"MK",," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",110.0,16.0,32.0,36.0,26.0,18.0,49.0,31.0,61.0,35.0,9.0,26.0,75.0,44.0,31.0,29.0
"PV",,13.6476426799007,13.6752136752137,11.4285714285714,14.1732283464567,16.7741935483871,17.3076923076923,13.2075471698113,11.6104868913858,14.0229885057471,14.2857142857143,10.7142857142857,16.1490683229814,13.3689839572193,13.8364779874214,12.7572016460905,16.0220994475138
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",98.0,11.0,28.0,39.0,20.0,11.0,41.0,30.0,57.0,36.0,9.0,27.0,62.0,37.0,25.0,29.0
"PV",,12.1588089330025,9.4017094017094,10.0,15.3543307086614,12.9032258064516,10.5769230769231,11.0512129380054,11.2359550561798,13.1034482758621,14.6938775510204,10.7142857142857,16.7701863354037,11.0516934046346,11.6352201257862,10.2880658436214,16.0220994475138
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",90.0,11.0,28.0,28.0,23.0,12.0,41.0,29.0,49.0,32.0,7.0,25.0,58.0,34.0,24.0,27.0
"PV",,11.166253101737,9.4017094017094,10.0,11.0236220472441,14.8387096774194,11.5384615384615,11.0512129380054,10.8614232209738,11.264367816092,13.0612244897959,8.33333333333333,15.527950310559,10.3386809269162,10.6918238993711,9.87654320987654,14.9171270718232
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",92.0,11.0,31.0,28.0,22.0,13.0,42.0,29.0,50.0,33.0,6.0,27.0,59.0,37.0,22.0,30.0
"PV",,11.4143920595534,9.4017094017094,11.0714285714286,11.0236220472441,14.1935483870968,12.5,11.3207547169811,10.8614232209738,11.4942528735632,13.469387755102,7.14285714285714,16.7701863354037,10.5169340463458,11.6352201257862,9.05349794238683,16.5745856353591
"MK",," "," "," "," "," "," "," "," "," "," "," ",bf," "," "," "," "
"TE"
"TB","TQ902C2"
"VT","【Q9-02】 Equity Attributes - Herborist"
"HT","Header B"
"BT","Base-M2-Know about Herborist"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",750.0,144.0,277.0,209.0,120.0,97.0,368.0,271.0,382.0,224.0,75.0,149.0,526.0,291.0,235.0,161.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",61.0,9.0,24.0,18.0,10.0,9.0,34.0,25.0,27.0,19.0,7.0,12.0,42.0,24.0,18.0,24.0
"PV",,8.13333333333333,6.25,8.66425992779783,8.61244019138756,8.33333333333333,9.27835051546392,9.23913043478261,9.22509225092251,7.06806282722513,8.48214285714286,9.33333333333333,8.05369127516779,7.98479087452472,8.24742268041237,7.65957446808511,14.9068322981366
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",70.0,12.0,31.0,17.0,10.0,8.0,35.0,27.0,35.0,21.0,6.0,15.0,49.0,26.0,23.0,19.0
"PV",,9.33333333333333,8.33333333333333,11.1913357400722,8.13397129186603,8.33333333333333,8.24742268041237,9.51086956521739,9.96309963099631,9.16230366492147,9.375,8.0,10.0671140939597,9.31558935361217,8.93470790378007,9.78723404255319,11.8012422360248
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand is worth paying more for",57.0,12.0,20.0,16.0,9.0,10.0,32.0,22.0,25.0,21.0,7.0,14.0,36.0,21.0,15.0,18.0
"PV",,7.6,8.33333333333333,7.22021660649819,7.6555023923445,7.5,10.3092783505155,8.69565217391304,8.11808118081181,6.54450261780105,9.375,9.33333333333333,9.39597315436242,6.84410646387833,7.21649484536082,6.38297872340426,11.1801242236025
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",70.0,13.0,29.0,21.0,7.0,9.0,32.0,23.0,38.0,18.0,9.0,9.0,52.0,26.0,26.0,20.0
"PV",,9.33333333333333,9.02777777777778,10.4693140794224,10.0478468899522,5.83333333333333,9.27835051546392,8.69565217391304,8.48708487084871,9.94764397905759,8.03571428571429,12.0,6.04026845637584,9.88593155893536,8.93470790378007,11.063829787234,12.4223602484472
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",82.0,10.0,38.0,22.0,12.0,13.0,41.0,28.0,41.0,27.0,7.0,20.0,55.0,35.0,20.0,19.0
"PV",,10.9333333333333,6.94444444444444,13.7184115523466,10.5263157894737,10.0,13.4020618556701,11.1413043478261,10.3321033210332,10.7329842931937,12.0535714285714,9.33333333333333,13.4228187919463,10.4562737642586,12.0274914089347,8.51063829787234,11.8012422360248
